filename,Acoustic_Complexity_Index__main_value,Acoustic_Complexity_Index__min,Acoustic_Complexity_Index__max,Acoustic_Complexity_Index__mean,Acoustic_Complexity_Index__median,Acoustic_Complexity_Index__std,Acoustic_Complexity_Index__var,Normalized_Difference_Sound_Index__main_value,Spectral_Entropy__main_value,Temporal_Entropy__main_value
Beach.2.07.wav,1212.2899733978481,150.04338808667558,154.33619832038045,151.536246674731,150.98338738926412,1.441371572740187,2.07755201070352,-0.7553602533060959,0.6729961445389726,0.9898035611804923
Beach.2.08.wav,1243.5794637235704,150.26074818937343,165.07433235207088,155.4474329654463,153.60332385298915,4.501135929397656,20.260224654914502,-0.8708715994287051,0.6516132035780386,0.959804377550769
Beach.2.09.wav,1237.8102766442248,149.49946669244983,158.8447920606635,154.7262845805281,154.95603692114452,2.639813398543646,6.968614779130553,-0.7500821996084865,0.6764709985086487,0.99007597278643
Beach.2.10.wav,1271.5496219588401,150.36859113866663,170.7213850171998,158.94370274485505,157.5767846725426,7.645480146349155,58.453366668219104,-0.704575654920767,0.6853861681197106,0.990017337581762
Beach.2.11.wav,1251.022493878534,152.08196979316682,165.79683483256204,156.37781173481676,155.1161223716037,4.284649997782203,18.35822560349503,-0.8068182798817862,0.6691762492451188,0.9888337105597954
Beach.2.12.wav,1265.953430352416,156.10132039172808,161.63331246875023,158.244178794052,157.96324961457935,1.6348947436421006,2.6728808227885703,-0.6957970489117145,0.6818153740499494,0.984482797363487
Beach.2.13.wav,1209.045957515998,148.39908637472087,154.78900438904608,151.13074468949975,151.271298765199,1.7942736007472466,3.2194177543384894,-0.7458658525959068,0.6674256877845496,0.9878856057645165
Beach.2.14.wav,1218.777998767595,149.66737780080248,165.86445161971292,152.3472498459494,150.2136736281484,5.174695822987541,26.777476860444708,-0.7831986213476417,0.6595383536975156,0.9901945780173634
Beach.2.15.wav,1214.2589734305698,149.27063668468944,161.86561233798483,151.78237167882122,150.107668011324,3.954089574434694,15.634824362653141,-0.7914655061346794,0.6593931190053783,0.9902500525529832
Beach.3.01.wav,1210.790545458158,149.36860554217483,160.57273008386838,151.34881818226975,150.0474590118119,3.5488397004257375,12.594263219317838,-0.7384668120268422,0.6427250415210202,0.99034105311076
Beach.3.02.wav,1194.2773039107472,148.8209418872555,150.00409861868644,149.28466298884342,149.24527530003985,0.3984639858600561,0.158773548027483,-0.7256252741377737,0.6368406366635259,0.9902615826299996
Beach.3.03.wav,1194.901772617761,148.7825007628464,150.3121116179903,149.36272157722013,149.2839296466089,0.46741142243102546,0.21847343781899453,-0.7319489425529085,0.6353961324899821,0.9904035921283406
Beach.3.04.wav,1195.052150027461,148.53767279087276,150.326645311149,149.3815187534326,149.34840640818717,0.49146049922426116,0.24153342229776,-0.7405647513447596,0.6369055799122832,0.9902360534023122
Beach.3.05.wav,1195.5152226466632,148.7035228124451,150.49477838264306,149.4394028308329,149.0744507340283,0.656408452266721,0.43087205620719204,-0.723237919084876,0.6434086877445889,0.9903043083368004
Beach.3.06.wav,1192.68908865498,148.3307951704288,149.6909198205508,149.0861360818725,149.14941555999457,0.42558754438744584,0.1811247579377362,-0.7578740932631014,0.6399261380187168,0.9903104888094136
Beach.3.07.wav,1195.5131145942173,148.79952914862173,149.8816163817779,149.43913932427716,149.49896984296834,0.3966978603866977,0.1573691924353839,-0.7411610626000529,0.6382352540812946,0.9901854830264586
Beach.3.08.wav,1235.0761147340363,148.70000080132476,169.77421976856346,154.3845143417546,150.67070441188838,7.311200937660501,53.453659150847784,-0.5030837853386693,0.6469672383545212,0.9896970695320609
Beach.3.09.wav,1209.281508676534,149.42212995450964,154.66900912893524,151.16018858456675,150.96674769422805,1.5239381165095602,2.3223873829507062,-0.7644104366402957,0.641529044552289,0.9903080147456967
Beach.3.10.wav,1194.7326478027821,148.97115698856695,150.12657575989508,149.34158097534777,149.14151111992282,0.374689481675741,0.14039220767843547,-0.7614928951340558,0.6366084163106075,0.9902262418858049
Beach.3.11.wav,1200.8667828896882,148.9780465507614,155.07492479521957,150.10834786121106,149.44186316331235,1.8929378818902234,3.5832138246950453,-0.7353434481988819,0.6443748429581473,0.9903193301328859
Beach.3.12.wav,1194.1787145354067,148.52095549585508,149.68944554368727,149.2723393169258,149.31314310810987,0.3822453112199155,0.14611147794961005,-0.7087591661039654,0.645934927474834,0.9902894216544236
Beach.3.13.wav,1194.465806212943,149.02807337086975,149.76154454980482,149.30822577661786,149.29678203100934,0.21062230200066295,0.044361754100058465,-0.7279875246168592,0.6424740621180633,0.9902259923229224
Beach.3.14.wav,1197.1973525401852,149.08934213593687,151.43958989546684,149.64966906752312,149.50467321839676,0.7038785404870457,0.49544499975817363,-0.726313998946128,0.6410610896161139,0.9902042461952644
Beach.3.15.wav,1205.9393168036106,149.36144350976602,156.9818004252751,150.7424146004513,149.76961167827062,2.4251869309445215,5.881531650024108,-0.736909869251026,0.6447977676955172,0.9900605773058992
Beach.4.01.wav,1197.486880607035,149.24880444493434,150.15315346641546,149.6858600758794,149.6188163525402,0.2786501312904921,0.07764589566820848,-0.823876967845154,0.6850215009387,0.9894622309182765
Beach.4.02.wav,1194.4178886614022,148.67462183656608,149.94701490806696,149.30223608267528,149.3028435235947,0.45177378297195786,0.2040995509807937,-0.804657380758015,0.6994695630321017,0.9901210906426677
Beach.4.03.wav,1203.1647198322116,148.97872567373634,152.2426922723349,150.39558997902645,150.39615908413663,1.1009578041498491,1.2121080865184575,-0.7822521855802755,0.7005874499083624,0.9898341743604104
Beach.4.04.wav,1197.4293068350912,148.5739082338718,150.49342090862382,149.6786633543864,149.69987892615978,0.6299317609428263,0.39681402344453004,-0.8114228093026865,0.685747853140913,0.9899451379645442
Beach.4.05.wav,1196.6693636481964,148.787964119561,150.04660828145325,149.58367045602455,149.61936963229778,0.41215599286674415,0.16987256245597165,-0.8185996807572788,0.6845147072684615,0.9895879312864532
Beach.4.06.wav,1196.5829622928272,148.41195593100036,150.18961149018097,149.57287028660338,149.5911366846862,0.5840225955551488,0.34108239211897284,-0.8071355259536895,0.6872409747400254,0.9894476930726834
Beach.4.07.wav,1194.8075233357008,148.9489720845594,149.58758307483453,149.3509404169626,149.41453007114558,0.20576785497564934,0.04234041014127986,-0.7849348564992612,0.6972083293251137,0.9900296864122474
Beach.4.08.wav,1197.7701591014236,148.94017947791096,150.79780886650147,149.72126988767792,149.59605173330465,0.5967674944199706,0.3561314423962896,-0.823351342622391,0.6894954197915266,0.9896750751938919
Beach.4.09.wav,1197.858796224055,148.59521584942522,152.0690606019061,149.73234952800686,149.56467397468418,0.9554357409976534,0.912857455175735,-0.8255969000363171,0.6846414007061276,0.9899011956489193
Beach.4.10.wav,1198.0448798008044,148.9036203188452,150.6152518603247,149.75560997510053,149.6997762611118,0.4800633968490542,0.23046086499425247,-0.8142245320725962,0.6910515419807081,0.9896092274248083
Beach.4.11.wav,1195.2398016156783,148.7746600237277,150.08384122045658,149.4049752019598,149.3356449474087,0.38243303357183284,0.14625502516695463,-0.8289923310622594,0.7009097539432485,0.9901054872138945
Beach.4.12.wav,1196.3860635122305,149.13296227288336,149.94481302544645,149.54825793902882,149.62636920315185,0.31588021128192084,0.09978030787951095,-0.8269862089102897,0.6909347666179338,0.9898641951844444
Beach.4.13.wav,1196.2611687892747,149.05407399168172,150.0802285060818,149.53264609865934,149.4483332416158,0.34416972224156805,0.11845279770783812,-0.8077220018948035,0.6934325842055189,0.9900504935808006
Beach.4.14.wav,1197.813688214303,149.09464864105328,150.51694190262475,149.72671102678788,149.69678523721103,0.43864804667835416,0.1924121088547356,-0.8309933653069712,0.6820950341948503,0.989877933775664
Beach.4.15.wav,1198.635247358833,149.20982622504457,150.8827562625134,149.82940591985414,149.63723637806493,0.5419397198385036,0.29369865993863586,-0.7446613297055358,0.6997602018186698,0.9897373820106901
Beach.5.01.wav,1240.24874550813,150.66973417655382,164.2712834430053,155.03109318851625,154.18230958506365,4.31633767396855,18.630770915720234,-0.6368254381982317,0.684730813294246,0.9895266802832878
Beach.5.02.wav,1224.022774870079,149.52083419074762,156.10154702089343,153.00284685875988,153.31683221926136,2.202250267065951,4.849906238792053,-0.3721823889916983,0.7136106808171692,0.9887063016625646
Beach.5.03.wav,1230.2138465799414,150.63128541183735,156.6645490006618,153.7767308224927,154.04388593934152,2.0567574598388947,4.230251248602943,-0.4012862213916223,0.6950844495417668,0.989523069923767
Beach.5.04.wav,1212.1596988610384,148.90367932469616,153.96173361606603,151.5199623576298,151.53246312424807,1.4763609818905983,2.1796417488489714,-0.5125429840181047,0.687606892160914,0.9894973710632596
Beach.5.05.wav,1218.126005356712,150.5128956523101,158.30659472393518,152.265750669589,151.48219040488806,2.410918292122786,5.812527011292253,-0.5970362915050981,0.6954687743925618,0.9889517452198796
Beach.5.06.wav,1223.3143581413049,149.73882491657713,157.32016572239218,152.9142947676631,152.86878711383233,2.364610077000844,5.591380816253936,-0.600338705219639,0.7000082288064478,0.9898441359811412
Beach.5.07.wav,1228.777303166316,150.15940340117265,158.96227229312137,153.5971628957895,153.00092324883252,3.022669537715247,9.136531134231705,-0.61712839817303,0.6837760181134379,0.9902417590638383
Beach.5.08.wav,1205.6661658300081,150.01219268976564,152.08133760102402,150.70827072875102,150.66335095800468,0.6045496680133992,0.3654803010951111,-0.6053372063389119,0.6927421587526077,0.9897368061701209
Beach.5.09.wav,1206.8400486228165,149.7131095749833,152.39778045037912,150.85500607785207,150.87029949945705,0.8091206694768013,0.654676257774587,-0.6425671665457301,0.6878072729762564,0.9901949427582301
Beach.5.10.wav,1229.8825246751517,149.8313273172593,163.2917163866808,153.73531558439396,152.80341949478944,4.079088018772083,16.638959064889956,-0.6301614332057563,0.6910744371923043,0.9902627669510723
Beach.5.11.wav,1215.1448738203019,149.5924281613273,155.53880662341237,151.89310922753776,151.35430920344794,1.8674816864759998,3.487487849323244,-0.5964586921260165,0.7083704196561275,0.9900428098089828
Beach.5.12.wav,1213.222688484313,149.97654458023757,158.364462725014,151.65283606053913,150.65914566225473,2.6266248275270137,6.899157984581313,-0.6291566521287849,0.6898300797410519,0.9897914411686103
Beach.5.13.wav,1249.933664790111,150.1350268927289,169.26677321471377,156.24170809876384,153.6141471664227,6.136492005894313,37.65653413840481,-0.5929450947628302,0.7077839757103452,0.9893777176049706
Beach.5.14.wav,1220.0772458126203,149.78935225047954,162.10823617872958,152.50965572657753,150.93624579304475,3.8565906888099666,14.873291741015734,-0.5915356900367285,0.6787156327514999,0.9897604308087703
Beach.5.15.wav,1237.5639503291084,152.2196634427768,159.5248306012434,154.69549379113852,153.807623810296,2.2835698927447314,5.2146914550501835,-0.6066488554173913,0.6925475083996513,0.989868986254051
Beach.6.01.wav,1195.5643678098113,148.63253618467152,149.87894193873797,149.4455459762264,149.5958285573023,0.36552909490078617,0.13361151921898795,-0.3297814044722275,0.7668714663501016,0.9883674705287792
Beach.6.02.wav,1194.3581820467275,148.78001716299497,149.93765325137522,149.29477275584094,149.17154073364472,0.423551426062762,0.1793958105197994,-0.3311029358450134,0.7698358503688154,0.9872907433325738
Beach.6.03.wav,1195.9190518972966,148.7082784600657,150.26307731598672,149.4898814871621,149.502686666001,0.47348738517260963,0.2241903039175952,-0.3141215121003189,0.7704114712844847,0.9880829322976629
Beach.6.04.wav,1198.8432666433828,149.13284864474798,150.37737869003004,149.85540833042285,149.83742871162184,0.3723966571407775,0.13867927024962579,-0.33040524661957404,0.77135879450869,0.9878973320663952
Beach.6.05.wav,1197.4848699746653,148.92792946483993,150.18362941599833,149.68560874683317,149.74890348725918,0.41730677142124106,0.17414494147401993,-0.32506465756463315,0.7715788750920956,0.9876628835114382
Beach.6.06.wav,1202.3269994955465,149.2323005608022,152.0596798525991,150.2908749369433,150.14039764248724,0.8454675167630453,0.7148153219014702,-0.32717081160473227,0.7737706240441177,0.9877636879041866
Beach.6.07.wav,1199.8881253031798,149.43996453780892,150.53875720034952,149.98601566289747,149.95352344278473,0.34898453457092854,0.12179020536968763,-0.33365197695954907,0.7712706579400771,0.9877786571626888
Beach.6.08.wav,1198.5448350941763,149.36117819736455,150.67380373838935,149.81810438677203,149.73977819059303,0.422354223320382,0.17838308995656316,-0.312533246423903,0.774273335889968,0.9881698409430472
Beach.6.09.wav,1198.3203727828072,149.0770586419779,150.4804613839501,149.7900465978509,149.7801630109655,0.5100316375250308,0.2601322712764644,-0.3148771322487822,0.7722573498260091,0.9887441147807347
Beach.6.10.wav,1198.9346361300795,149.59179691308782,150.3794182516347,149.86682951625994,149.81321170200107,0.27154002195482374,0.07373398352322617,-0.361333989913401,0.7757566944952804,0.9887903132232623
Beach.6.11.wav,1198.5950574752042,149.01656149690194,150.2853550451466,149.82438218440052,149.87989302735218,0.37485962255616523,0.14051973662295064,-0.3266063642607341,0.7779271632706295,0.9883722210712935
Beach.6.12.wav,1199.3948383363602,149.4861483721746,150.42417196812917,149.92435479204505,149.75644098122996,0.34624089308994555,0.11988275604772308,-0.32916379235249,0.7792172925886289,0.988398203282162
Beach.6.13.wav,1197.5689570230104,149.28739232127606,150.01429732638658,149.6961196278763,149.76097201416877,0.2482755366522998,0.06164074209998746,-0.31934531327672927,0.7756553090640436,0.9881876479583055
Beach.6.14.wav,1199.4509860968346,149.23161562290136,150.4479113760051,149.93137326210433,150.11217818939087,0.4131163665257302,0.17066513229142147,-0.336685066674123,0.7713349701856187,0.9886173068799186
Beach.6.15.wav,1199.1949891127608,149.14189269738924,150.7356177490889,149.8993736390951,149.8896560390594,0.45179953304534676,0.20412281805999338,-0.31700722335427556,0.7751697802804447,0.9881036986638677
Beach.7.01.wav,1204.5988628830364,149.0454709629307,152.42707949236436,150.57485786037955,150.5217037117229,1.131234692844743,1.2796919302955398,-0.02433673461754797,0.808208123864903,0.9840441450277714
Beach.7.02.wav,1204.4030764512108,149.4860544219959,151.90594464393334,150.55038455640135,150.40680952873538,0.7686135374318677,0.5907667699235291,-0.17350584467106023,0.7910642049558541,0.9826112783263645
Beach.7.03.wav,1210.3045064774856,149.47576820244342,155.3126902238703,151.2880633096857,150.5755466450284,1.770535736012491,3.1347967924972933,-0.12689513163251395,0.794429047621366,0.9850741747381193
Beach.7.04.wav,1202.5126305082438,149.17130519926664,151.16150248957243,150.31407881353044,150.5578819746307,0.6670043522453915,0.44489480591429426,-0.2886750416055628,0.7752522632656985,0.9842189165763178
Beach.7.05.wav,1209.3493306184246,149.7739203585208,154.2851971517885,151.16866632730307,150.72560131412118,1.3561577418758095,1.839163820849695,-0.05120148566352299,0.7924040435442212,0.9855759841030544
Beach.7.06.wav,1209.4044913415642,149.62381630895482,154.8049944027718,151.17556141769555,150.94445985802398,1.5328443820945121,2.349611899718707,-0.17419267804666322,0.7927545100774627,0.9869392872506233
Beach.7.07.wav,1204.081244730305,149.66149698202432,151.82222207352646,150.5101555912881,150.31084459048225,0.6259216283470616,0.3917778848326371,-0.34028104764226585,0.7708431904466081,0.9877694511715792
Beach.7.08.wav,1202.247641171756,149.46173925534862,150.96975986514303,150.2809551464695,150.5232158245547,0.588264072414236,0.3460546188933814,-0.23457488214001496,0.7815310804890034,0.9865286964287608
Beach.7.09.wav,1205.37441259922,149.90588666181353,152.2072494645127,150.67180157490253,150.34824950026987,0.7580482903150072,0.5746372104495054,0.0374235386071475,0.8091062638754736,0.98544413547668
Beach.7.10.wav,1209.8527300780556,150.434014118578,154.111579279495,151.23159125975695,150.76300331484208,1.1541039664736148,1.3319559654301307,-0.06824880753911254,0.7949000484303317,0.9852799782666797
Beach.7.11.wav,1206.6797814752874,149.3338672006144,152.41983422553352,150.83497268441093,150.8035653657082,0.857372373097849,0.7350873861514371,0.13189580284683053,0.791418281814044,0.9832146735984862
Beach.7.12.wav,1203.5197970944075,149.91168320010982,150.98058247729804,150.43997463680094,150.398550307699,0.34111975298206204,0.11636268587454301,-0.3343019258605793,0.7680609603806914,0.9870276756808865
Beach.7.13.wav,1200.3692396483148,148.54920293646543,150.85098923843918,150.04615495603935,150.20939000245875,0.6893828707313768,0.4752487424578343,0.10151612644632854,0.8195827770615134,0.9797469951009451
Beach.7.14.wav,1204.6640330662299,149.94064779060278,153.1517828806038,150.58300413327873,150.23443809675024,0.9880986292294818,0.9763389010851808,-0.08925847631827588,0.7857436458691377,0.9835377935216623
Beach.7.15.wav,1203.740991334184,149.3843449690307,151.26323888538658,150.467623916773,150.58867271563773,0.6600488173767869,0.435664441320495,-0.13671588444455224,0.7953818971465723,0.9811813216247646
Beach.8.01.wav,1207.4817393990652,149.96014124957966,151.67597373165142,150.93521742488315,150.99721589797963,0.5454542616025246,0.2975203515003554,-0.40314377670745244,0.812332239260035,0.9853124348489264
Beach.8.02.wav,1207.069391619358,150.0304449423337,152.12861159205715,150.88367395241974,150.7173193624091,0.5977487429665814,0.35730355971812827,-0.4181826161897339,0.8048880687035417,0.9865484649740808
Beach.8.03.wav,1207.4449195989423,149.93867042487977,151.6555140234207,150.9306149498678,151.16442171210335,0.5421003039208656,0.2938727395110949,-0.4054348128015537,0.8047731143935667,0.9862772188242053
Beach.8.04.wav,1207.5846896660096,149.51281140924092,151.78073549893554,150.9480862082512,151.1304145699662,0.7005851362293314,0.4908195331054709,-0.39187358886112816,0.8096318069396304,0.9860118857246144
Beach.8.05.wav,1205.914654176508,149.81173994586968,151.2562081250456,150.7393317720635,150.9271935760508,0.47912309640904593,0.22955894151259193,-0.49381072387165686,0.8029024926040107,0.9851306408286227
Beach.8.06.wav,1208.077164218089,149.75989853396513,151.95525392008372,151.0096455272611,151.00863061087608,0.5966817491696494,0.3560291097921525,-0.38936975534717827,0.8111813182564852,0.9854721455059198
Beach.8.07.wav,1209.6611127412552,150.61953173348306,151.5759475178522,151.2076390926569,151.1891545296188,0.3263495745532606,0.1065040448110942,-0.39426450001207997,0.808966927462064,0.9865327062706497
Beach.8.08.wav,1209.7437851797774,150.56348270123522,152.9327344391711,151.21797314747218,150.96083888071814,0.7704593294124938,0.5936075782787498,-0.4675068472000337,0.8014351449199371,0.9848249066915896
Beach.8.09.wav,1205.0070681511359,150.213687559022,151.6102100784774,150.62588351889198,150.4005196913143,0.47747635994742005,0.22798367430863825,-0.40437485202439344,0.8101482683648805,0.9860482520455185
Beach.8.10.wav,1212.1274559881108,150.417501850918,152.5504546119803,151.51593199851385,151.55425961163397,0.6949337483619031,0.48293291461232496,-0.33729250757594825,0.8140357763057187,0.9847062815853004
Beach.8.11.wav,1209.2838130917698,150.65482603585397,151.59216053050247,151.16047663647123,151.25243132207586,0.35024101877782743,0.12266877123453047,-0.38650480973592105,0.8134566289743759,0.986099437545546
Beach.8.12.wav,1214.7255322168655,150.82582717197434,152.59238193675426,151.8406915271082,151.92285246926917,0.5920178158705656,0.3504850943081549,-0.38739354581031227,0.8139919950448229,0.9859039544439906
Beach.8.13.wav,1209.443294442604,150.2845681056168,152.12629919682007,151.1804118053255,151.34854697035826,0.5832154599563518,0.34014027273209896,-0.3926115210369803,0.8115906556298698,0.9840031988643858
Beach.8.14.wav,1211.770747503235,150.08893245155906,152.35702096899405,151.47134343790438,151.6803135389681,0.7557941242988357,0.5712247583246439,-0.39640236383130373,0.810786814711569,0.9859415977165501
Beach.8.15.wav,1207.4762577451681,150.19408717645152,151.81542357314274,150.934532218146,150.77425998283383,0.5503306915368517,0.3028638700474293,-0.3957888469873359,0.8124674977984236,0.983476970435914
BusyStreet.1.01.wav,1211.7159765257816,149.76047354099197,152.67837177905253,151.4644970657227,151.29049349548757,0.8668038511979963,0.7513489164516781,-0.680678361122534,0.7142772912748496,0.9861155754186666
BusyStreet.1.02.wav,1237.5424334113093,149.82935292350422,172.44937622636274,154.6928041764137,151.73874931283405,7.112445034459688,50.58687436821027,-0.7135273051929685,0.7085157610943963,0.9771309869495763
BusyStreet.1.03.wav,1226.68135991026,150.70622948766595,163.2340574633772,153.3351699887825,151.66275880462877,3.963007758713741,15.705430495625308,-0.6001773091867743,0.739360907676953,0.9822561799920609
BusyStreet.1.04.wav,1219.5091058665378,150.65084202745297,154.71272893530204,152.4386382333172,152.3548134494718,1.3097408817970568,1.7154211774505321,-0.6511266537872433,0.7206566685076599,0.9862025636972097
BusyStreet.1.05.wav,1221.6044035222542,150.4386719744996,154.3190836727035,152.7005504402818,153.07204786842155,1.2553431292301849,1.5758863721054328,-0.6079014655839688,0.7311999426907575,0.9824388772501549
BusyStreet.1.06.wav,1241.0180511053516,150.21548149059285,166.0907954670378,155.12725638816897,152.8837742095206,5.151086431093926,26.53369142059996,-0.72177778340212,0.7145953554420955,0.9849390024546228
BusyStreet.1.07.wav,1223.600810808655,150.8088090891104,158.78470570929895,152.95010135108188,151.32375646661512,2.9518599344223944,8.713477072448184,-0.6489393054660724,0.7278588440185159,0.9840910578756158
BusyStreet.1.08.wav,1211.892674805768,149.8209470280011,154.06760142890792,151.486584350721,151.1631942010153,1.412235919313308,1.994410291798704,-0.5348083489595048,0.739263531172871,0.981335489867688
BusyStreet.1.09.wav,1212.404296514852,150.65172590312469,152.01112562834055,151.5505370643565,151.51565945926887,0.41733600638717244,0.17416934222719405,-0.5334319781600527,0.7394868165055246,0.9835814613971827
BusyStreet.1.10.wav,1221.3779162069936,149.64458713452703,159.8828012100247,152.67223952587418,151.71191493213388,3.010698481871373,9.06430534874259,-0.6859718137819053,0.72309979264735,0.9815348941383935
BusyStreet.1.11.wav,1293.4506910947555,150.99648260427995,200.29089770673968,161.68133638684444,157.01637439288413,15.192696753763588,230.81803465181866,-0.5757527855467024,0.7407221633787715,0.9779214760841917
BusyStreet.1.12.wav,1235.3813303411853,151.01100352103364,157.0449222867416,154.42266629264816,154.78820222343597,2.163381679672552,4.680220291942832,-0.5792373023106299,0.7442047638334998,0.9851789341260029
BusyStreet.1.13.wav,1228.5077572890054,150.74624990275902,162.41511206517177,153.56346966112568,152.0731809411069,3.6909861306798977,13.623378616871364,-0.6842162797001321,0.7179680457460281,0.9839298096534032
BusyStreet.1.14.wav,1252.1003485057583,149.98835277371805,180.230620897508,156.5125435632198,151.70000689367532,9.692542683489338,93.9453836712627,-0.6126704034711586,0.7599725506193032,0.9848736766031513
BusyStreet.1.15.wav,1224.551485120743,150.0384426324174,166.43638560301642,153.0689356400929,151.27155619266279,5.105507257380144,26.06620435516132,-0.6088031121300388,0.7407873628127805,0.987326259876477
BusyStreet.2.01.wav,1217.3028523618343,149.27614505380694,163.32092384624877,152.1628565452293,150.1802253079975,4.407955323872063,19.43007013725206,-0.2951797424721241,0.761337249701996,0.9847687376435006
BusyStreet.2.02.wav,1222.666215469155,149.49874957197687,161.68990238174382,152.83327693364438,151.21755880918084,3.7432820783481144,14.01216071808218,-0.4355385932056122,0.7370280572050552,0.9756331323680597
BusyStreet.2.03.wav,1216.868560544572,149.89339498565172,159.11814898127946,152.10857006807146,151.49423159067402,2.81584897768038,7.929005465103642,-0.5227975177780194,0.7216382401922056,0.9805960591756413
BusyStreet.2.04.wav,1208.683401308073,149.7361071434436,152.32594333776996,151.0854251635091,151.0797807445869,0.84738847949839,0.7180672351865933,-0.5259387218463291,0.708271489028002,0.9743264829599455
BusyStreet.2.05.wav,1225.9762332283674,149.8523762096157,163.28127137634416,153.24702915354595,150.9800861685586,4.381503857996404,19.197576057637374,-0.5394499245500989,0.7135237400866565,0.9830672342535666
BusyStreet.2.06.wav,1271.5495947884592,150.6707179145808,186.0023399635465,158.9436993485574,156.00430371514312,10.857046410800189,117.87545676626928,-0.44172133788534196,0.736323547805841,0.985717334873825
